	id	appliance	turned_ON	turned_OFF	real_power_spike	react_power_spike	app_power_spike	ph_max_spike	real_power_tick	react_power_tick	app_power_tick	ph_max_tick
51	37	Washer	2012-06-14 01:24:30	2012-06-14 02:33:30	2.535411439710881	28915.395987980537	2.696203795561205	0.1115590759641501	2012-06-14 01:35:03	2012-06-14 01:24:44	2012-06-14 01:35:03	2012-06-14 02:30:30
52	10	Dryer	2012-06-14 02:35:00	2012-06-14 03:34:00	0.5226097589340566	0.4343283490461912	0.5197448606843883	0.005444787838792958	2012-06-14 02:51:00	2012-06-14 02:51:00	2012-06-14 02:51:00	2012-06-14 02:50:56
0	27	Outdoor Lights	2012-06-14 14:03:00	2012-06-14 14:04:00	0.002089512951531376	0.004975492779971113	0.0017768328728016438	0.0005646515713987738	2012-06-14 14:03:07	2012-06-14 14:03:31	2012-06-14 14:03:07	2012-06-14 14:03:01
1	27	Outdoor Lights	2012-06-14 14:06:00	2012-06-14 14:07:00	0.0015720801247470632	0.0036217941028475185	0.001414280329296046	0.0006010401587287029	2012-06-14 14:06:18	2012-06-14 14:06:02	2012-06-14 14:06:39	2012-06-14 14:06:57
2	11	Front Hall Lights	2012-06-14 14:08:00	2012-06-14 14:09:00	0.0019240513337669349	0.003476027567781896	0.0013793217992442732	0.0007490178936190989	2012-06-14 14:08:56	2012-06-14 14:08:56	2012-06-14 14:08:57	2012-06-14 14:08:56
3	11	Front Hall Lights	2012-06-14 14:10:00	2012-06-14 14:11:00	0.0019849602770830085	0.003733688821696128	0.00161284505750809	0.0004106521220036487	2012-06-14 14:10:11	2012-06-14 14:10:45	2012-06-14 14:10:11	2012-06-14 14:10:45
4	11	Front Hall Lights	2012-06-14 14:13:00	2012-06-14 14:14:00	0.004029756585310728	0.0028971138371412077	0.003801318855268848	0.00024912415084136146	2012-06-14 14:13:02	2012-06-14 14:13:59	2012-06-14 14:13:02	2012-06-14 14:13:12
5	37	Washer	2012-06-14 16:18:30	2012-06-14 17:08:00	0.9634855146494572	0.6945367739945355	0.7394035502622772	0.27477344999862907	2012-06-14 16:26:14	2012-06-14 16:39:34	2012-06-14 16:26:14	2012-06-14 16:39:33
6	10	Dryer	2012-06-14 17:10:30	2012-06-14 17:39:00	1.1170086489249813	2.733102660947278	1.429271279800705	0.14077131406372817	2012-06-14 17:18:10	2012-06-14 17:18:10	2012-06-14 17:18:10	2012-06-14 17:18:12
7	37	Washer	2012-06-14 19:30:30	2012-06-14 20:21:00	2.596649379470668	27.726871461819275	2.6607058107938606	0.36931657048376554	2012-06-14 19:52:29	2012-06-14 19:52:29	2012-06-14 19:52:29	2012-06-14 19:51:41
8	10	Dryer	2012-06-15 03:10:00	2012-06-15 03:39:00	0.5754358518341633	6.3073495099371195	0.692850206327612	0.06596748334547778	2012-06-15 03:14:02	2012-06-15 03:14:02	2012-06-15 03:14:02	2012-06-15 03:14:04
0	9	Dishwasher	2012-06-15 14:24:00	2012-06-15 16:41:30	2.152935795820714	6.356717383686575	2.748160741359783	0.11635489207673326	2012-06-15 14:52:00	2012-06-15 15:53:43	2012-06-15 14:52:00	2012-06-15 15:53:44
1	9	Dishwasher	2012-06-15 16:43:30	2012-06-15 19:33:00	2.4701047729499526	12.023852439967161	3.2045125785324897	0.13050507974179523	2012-06-15 16:55:55	2012-06-15 16:55:55	2012-06-15 16:55:55	2012-06-15 17:57:18
2	9	Dishwasher	2012-06-15 19:34:30	2012-06-15 21:22:30	1.123500071659344	6.060640528871295	1.2736493205162884	0.12880321943923378	2012-06-15 20:05:36	2012-06-15 20:05:35	2012-06-15 20:05:36	2012-06-15 20:05:37
0	32	Stove	2012-07-26 20:34:00	2012-07-26 20:34:30	8.810393014046763	8.950681766564966	8.850533560645145	0.0032167491281498975	2012-07-26 20:34:00	2012-07-26 20:34:00	2012-07-26 20:34:00	2012-07-26 20:34:01
1	25	Microwave	2012-07-26 20:36:00	2012-07-26 20:37:00	0.001217317268763422	0.0008207221633693518	0.0010323747489309758	0.0002132005714795799	2012-07-26 20:36:59	2012-07-26 20:36:34	2012-07-26 20:36:59	2012-07-26 20:36:50
2	33	Toaster Oven	2012-07-26 20:39:00	2012-07-26 20:40:00	0.011743222741205536	0.014875631510759865	0.007874832287362285	0.005351662968199538	2012-07-26 20:39:32	2012-07-26 20:39:17	2012-07-26 20:39:05	2012-07-26 20:39:32
3	6	Bread Maker	2012-07-26 20:42:00	2012-07-26 20:44:00	3.1427280132615527	12.717584263262303	3.797380306981967	0.10975452396783546	2012-07-26 20:43:02	2012-07-26 20:43:02	2012-07-26 20:43:02	2012-07-26 20:42:59
4	19	Kettle	2012-07-26 20:46:00	2012-07-26 20:50:00	0.16383946375109212	0.04279889536664205	0.09839520275850186	0.0645083508301123	2012-07-26 20:46:00	2012-07-26 20:46:26	2012-07-26 20:46:00	2012-07-26 20:46:00
5	26	Mixer	2012-07-26 20:53:00	2012-07-26 20:53:00	0.004295271815639694	0.0023023496896841765	0.0024688937864623026	0.0018310945715251043	2012-07-26 20:53:00	2012-07-26 20:53:00	2012-07-26 20:53:00	2012-07-26 20:53:00
6	26	Mixer	2012-07-26 20:54:00	2012-07-26 20:54:00	0.00892699020606105	0.006502467521467493	0.004597850505512762	0.004323747699576167	2012-07-26 20:54:00	2012-07-26 20:54:00	2012-07-26 20:54:00	2012-07-26 20:54:00
7	31	Sandwich Maker	2012-07-26 20:56:00	2012-07-26 20:57:00	65.56689066699346	6.818348232850019	57.32365345802891	0.10705115093640513	2012-07-26 20:56:00	2012-07-26 20:56:00	2012-07-26 20:56:00	2012-07-26 20:56:00
8	20	Kitchen Counter Lights	2012-07-26 21:00:30	2012-07-26 21:01:30	0.9492586959150608	0.7429357231678734	0.9417488264907433	0.10232240644058195	2012-07-26 21:01:01	2012-07-26 21:01:00	2012-07-26 21:01:01	2012-07-26 21:01:00
9	21	Kitchen Lights with Dimmer	2012-07-26 21:04:00	2012-07-26 21:04:30	0.5715718440540385	0.6458871524552164	0.5891532958184202	0.022747813633164644	2012-07-26 21:04:01	2012-07-26 21:04:01	2012-07-26 21:04:01	2012-07-26 21:04:01
10	27	Oven	2012-07-26 21:07:00	2012-07-26 21:11:30	0.22362532586927067	2.201054712663213	0.24086437260964405	0.01368532287106135	2012-07-26 21:10:17	2012-07-26 21:09:16	2012-07-26 21:10:17	2012-07-26 21:10:17
11	32	Stove	2012-07-26 21:14:00	2012-07-26 21:15:00	0.0070951755224205005	0.004609990492943838	0.006411495632061402	0.0006645758267944395	2012-07-26 21:14:00	2012-07-26 21:14:00	2012-07-26 21:14:00	2012-07-26 21:14:00
12	25	Microwave	2012-07-26 21:16:00	2012-07-26 21:16:30	0.0009315262897848545	0.0012308958377032664	0.0009527822318038748	0.0001238489294205175	2012-07-26 21:16:05	2012-07-26 21:16:10	2012-07-26 21:16:24	2012-07-26 21:16:25
13	33	Toaster Oven	2012-07-26 21:18:00	2012-07-26 21:19:00	0.0010358062054208314	0.0013105382039277661	0.0011109339926460736	0.00015784629520661738	2012-07-26 21:18:31	2012-07-26 21:18:31	2012-07-26 21:18:31	2012-07-26 21:18:29
14	6	Bread Maker	2012-07-26 21:21:00	2012-07-26 21:22:30	0.001303606493691689	0.0036008309615134402	0.0019344078701012343	0.0006311081539954355	2012-07-26 21:22:12	2012-07-26 21:22:12	2012-07-26 21:22:12	2012-07-26 21:22:12
15	31	Sandwich Maker	2012-07-26 21:24:00	2012-07-26 21:25:00	0.0013796769677789113	0.004517323301801898	0.0014037451163113168	0.0014208122362641647	2012-07-26 21:24:20	2012-07-26 21:24:06	2012-07-26 21:24:20	2012-07-26 21:24:06
16	21	Kitchen Lights with Dimmer	2012-07-26 21:26:30	2012-07-26 21:27:30	0.01542308407301994	0.00980161474027184	0.013875850877340484	0.0015553450622135165	2012-07-26 21:27:16	2012-07-26 21:27:16	2012-07-26 21:27:16	2012-07-26 21:27:16
17	20	Kitchen Counter Lights	2012-07-26 21:28:30	2012-07-26 21:29:30	0.0012662736353696226	0.0012073871595547564	0.001244618421249148	0.00020256928840720032	2012-07-26 21:29:25	2012-07-26 21:29:12	2012-07-26 21:29:25	2012-07-26 21:28:58
18	19	Kettle	2012-07-26 21:34:00	2012-07-26 21:38:30	0.0038612739264771503	0.007080825837360062	0.0037239732314376032	0.0009919468211638436	2012-07-26 21:37:33	2012-07-26 21:36:16	2012-07-26 21:37:33	2012-07-26 21:36:16
19	32	Stove	2012-07-26 21:40:30	2012-07-26 21:41:30	0.0038773534259596695	0.006143554366841996	0.004308875505426423	0.0008100041483938069	2012-07-26 21:40:51	2012-07-26 21:40:51	2012-07-26 21:40:51	2012-07-26 21:41:28
20	25	Microwave	2012-07-26 21:43:00	2012-07-26 21:43:30	0.017625844369375192	0.046541320140189815	0.004697118644047037	0.01299552101787308	2012-07-26 21:43:03	2012-07-26 21:43:03	2012-07-26 21:43:03	2012-07-26 21:43:03
21	33	Toaster Oven	2012-07-26 21:44:30	2012-07-26 21:45:30	3.1342466506857827	3.4534158754474467	3.176123992783546	0.02941021363783358	2012-07-26 21:44:31	2012-07-26 21:44:31	2012-07-26 21:44:31	2012-07-26 21:44:41
22	31	Sandwich Maker	2012-07-26 21:50:00	2012-07-26 21:50:30	0.0021312600453421604	0.01305373188887629	0.0020934263958116467	4.1252935931041806e-05	2012-07-26 21:50:00	2012-07-26 21:50:01	2012-07-26 21:50:00	2012-07-26 21:50:01
23	21	Kitchen Lights with Dimmer	2012-07-26 21:51:30	2012-07-26 21:52:30	0.0008458553328107799	0.0010052376512007723	0.0008294483756663341	3.576532489903919e-05	2012-07-26 21:51:49	2012-07-26 21:52:17	2012-07-26 21:51:49	2012-07-26 21:52:05
24	20	Kitchen Counter Lights	2012-07-26 21:54:00	2012-07-26 21:55:00	0.5783523671311147	0.07812761599731823	0.5283687685296229	0.08075341249190225	2012-07-26 21:54:36	2012-07-26 21:54:36	2012-07-26 21:54:36	2012-07-26 21:54:36
25	27	Oven	2012-07-26 21:56:00	2012-07-26 22:00:30	2.7995242952147317	4.887619853877687	2.9525794231125477	0.0809674741756823	2012-07-26 21:58:16	2012-07-26 21:58:16	2012-07-26 21:58:16	2012-07-26 21:57:14
26	12	Dishwasher	2012-07-26 22:03:30	2012-07-26 23:12:30	30.3840207313025	19.46046880273559	28.64835145257719	0.15471923048488048	2012-07-26 22:14:00	2012-07-26 22:20:30	2012-07-26 22:14:00	2012-07-26 22:35:29
27	27	Oven	2012-07-26 23:14:00	2012-07-26 23:18:30	0.0027756813519921736	0.005753735084975206	0.002336106103717583	0.001601693933833588	2012-07-26 23:17:44	2012-07-26 23:15:29	2012-07-26 23:17:44	2012-07-26 23:17:57
28	19	Kettle	2012-07-26 23:20:30	2012-07-26 23:24:00	0.944719593682774	1.0337015903536062	0.9438512690672384	0.10074270200588716	2012-07-26 23:22:12	2012-07-26 23:22:12	2012-07-26 23:22:12	2012-07-26 23:22:12
29	36	Vaccum	2012-07-26 23:27:00	2012-07-26 23:27:30	0.0019560737909017096	0.0032414784504924484	0.0022082731138087226	0.00026490681804430154	2012-07-26 23:27:28	2012-07-26 23:27:28	2012-07-26 23:27:28	2012-07-26 23:27:27
30	36	Vaccum	2012-07-26 23:28:30	2012-07-26 23:29:00	0.002986343984446746	0.006223886496783472	0.003618725335470363	0.0006353621046965113	2012-07-26 23:28:36	2012-07-26 23:28:36	2012-07-26 23:28:36	2012-07-26 23:28:36
31	36	Vaccum	2012-07-26 23:30:00	2012-07-26 23:30:30	0.01382622131629585	0.010459996427827571	0.01316796662519935	0.0006740569963585022	2012-07-26 23:30:18	2012-07-26 23:30:18	2012-07-26 23:30:18	2012-07-26 23:30:18
32	17	Hairdryer	2012-07-26 23:33:00	2012-07-26 23:33:30	0.13701720425574965	0.15645533214754231	0.1409993817704514	0.033541605143522425	2012-07-26 23:33:07	2012-07-26 23:33:06	2012-07-26 23:33:07	2012-07-26 23:33:09
33	17	Hairdryer	2012-07-26 23:34:30	2012-07-26 23:35:00	0.09630343792457505	0.13927372068698368	0.11531951476777408	0.016682678104027827	2012-07-26 23:34:38	2012-07-26 23:34:38	2012-07-26 23:34:38	2012-07-26 23:34:38
34	17	Hairdryer	2012-07-26 23:36:00	2012-07-26 23:36:30	0.024332980745633864	0.03329398589180869	0.02858559712868123	0.005598399571409126	2012-07-26 23:36:27	2012-07-26 23:36:28	2012-07-26 23:36:27	2012-07-26 23:36:28
0	4	Bedroom Lamps 2	2012-07-27 21:42:00	2012-07-27 21:42:30	0.19121226845950917	0.20897385537865149	0.19809135483736878	0.003758733465760964	2012-07-27 21:42:00	2012-07-27 21:42:00	2012-07-27 21:42:00	2012-07-27 21:42:00
1	3	Bedroom Lamp 1	2012-07-27 21:44:00	2012-07-27 21:44:30	0.2436820987611509	0.301602776918381	0.26600380360615944	0.02048316871440077	2012-07-27 21:44:00	2012-07-27 21:44:00	2012-07-27 21:44:00	2012-07-27 21:44:00
2	4	Bedroom Lamps 2	2012-07-27 21:46:00	2012-07-27 21:46:30	0.9070669008148026	1.0848552383276056	0.9727051003983915	0.0512414871837922	2012-07-27 21:46:00	2012-07-27 21:46:00	2012-07-27 21:46:00	2012-07-27 21:46:00
3	3	Bedroom Lamp 1	2012-07-27 21:48:00	2012-07-27 21:48:30	0.011309609966965312	0.011925984293976712	0.011481828116355716	0.00026106141798428053	2012-07-27 21:48:00	2012-07-27 21:48:00	2012-07-27 21:48:00	2012-07-27 21:48:22
4	4	Bedroom Lamps 2	2012-07-27 21:51:00	2012-07-27 21:51:30	0.008168817782107922	0.016581054490838524	0.00899017294875733	0.003936713812587171	2012-07-27 21:51:20	2012-07-27 21:51:23	2012-07-27 21:51:21	2012-07-27 21:51:23
5	3	Bedroom Lamp 1	2012-07-27 21:53:00	2012-07-27 21:53:30	0.009650876703323676	0.010113056858902942	0.009258371673866084	0.0048447035123964505	2012-07-27 21:53:25	2012-07-27 21:53:10	2012-07-27 21:53:25	2012-07-27 21:53:02
6	30	Room Baseboard Heater	2012-07-27 21:56:00	2012-07-27 21:58:30	0.016108962382051492	0.01735656779516904	0.013725517232975892	0.006331154131696146	2012-07-27 21:56:54	2012-07-27 21:56:07	2012-07-27 21:56:04	2012-07-27 21:56:54
7	30	Room Baseboard Heater	2012-07-27 22:00:00	2012-07-27 22:02:00	0.01280022895210942	0.01814925245563163	0.009807748160740455	0.006728188801970226	2012-07-27 22:01:13	2012-07-27 22:00:01	2012-07-27 22:00:15	2012-07-27 22:01:13
8	10	Den Baseboard Heater	2012-07-27 22:03:30	2012-07-27 22:05:00	0.011945442424328595	0.015888830565406794	0.00966882033747577	0.00416307939053845	2012-07-27 22:04:38	2012-07-27 22:03:57	2012-07-27 22:04:55	2012-07-27 22:04:50
9	30	Room Baseboard Heater	2012-07-27 22:06:00	2012-07-27 22:08:00	0.1780952543108784	0.2823160218534477	0.1818840481494032	0.02761388339696059	2012-07-27 22:06:19	2012-07-27 22:08:00	2012-07-27 22:08:00	2012-07-27 22:08:00
10	10	Den Baseboard Heater	2012-07-27 22:09:00	2012-07-27 22:11:00	0.228134733933355	0.24087554578543088	0.23191985774378315	0.02642318503289815	2012-07-27 22:11:00	2012-07-27 22:11:00	2012-07-27 22:11:00	2012-07-27 22:10:30
11	15	Forced-air Heater	2012-07-27 22:12:00	2012-07-27 22:14:00	0.13713244721332693	0.2549671930106475	0.1684666600909523	0.027701525479430052	2012-07-27 22:13:29	2012-07-27 22:13:29	2012-07-27 22:13:29	2012-07-27 22:13:29
12	10	Den Baseboard Heater	2012-07-27 22:14:30	2012-07-27 22:16:00	0.12390726897682423	0.1303786892568574	0.12584580177819532	0.01877467144388496	2012-07-27 22:15:00	2012-07-27 22:15:00	2012-07-27 22:15:00	2012-07-27 22:15:31
13	15	Forced-air Heater	2012-07-27 22:17:00	2012-07-27 22:19:00	0.20588184778773228	0.2410086584620595	0.21161930144865193	0.02461714324562867	2012-07-27 22:18:09	2012-07-27 22:17:29	2012-07-27 22:18:09	2012-07-27 22:17:29
14	15	Forced-air Heater	2012-07-27 22:25:30	2012-07-27 22:27:30	0.05945170468923021	0.02996588727847069	0.04996574909562346	0.018048698514097388	2012-07-27 22:25:45	2012-07-27 22:25:45	2012-07-27 22:25:45	2012-07-27 22:25:44
15	13	Electric Furnace	2012-07-27 22:29:00	2012-07-27 22:30:30	0.018335182301096563	0.02093983079065541	0.01451920010678343	0.008036716838409612	2012-07-27 22:29:49	2012-07-27 22:30:16	2012-07-27 22:30:20	2012-07-27 22:30:19
16	13	Electric Furnace	2012-07-27 22:32:30	2012-07-27 22:34:00	0.06113278164897452	0.02623045884391405	0.040726857767873714	0.019739889826167815	2012-07-27 22:33:05	2012-07-27 22:33:04	2012-07-27 22:33:05	2012-07-27 22:33:05
17	29	PS3	2012-07-27 22:42:00	2012-07-27 22:43:00	0.010906840467972708	0.014694030483336442	0.008810377582623723	0.005991484397545375	2012-07-27 22:42:02	2012-07-27 22:42:04	2012-07-27 22:42:52	2012-07-27 22:42:02
18	29	PS3	2012-07-27 22:44:00	2012-07-27 22:45:00	0.012414312723532547	0.017224588412180716	0.010232867196100951	0.005326707453536688	2012-07-27 22:44:18	2012-07-27 22:44:50	2012-07-27 22:44:43	2012-07-27 22:44:50
19	29	PS3	2012-07-27 22:46:00	2012-07-27 22:47:00	0.05453779297226355	0.03140693559708656	0.044229258307882706	0.019071624732603883	2012-07-27 22:46:42	2012-07-27 22:46:43	2012-07-27 22:46:43	2012-07-27 22:46:42
20	13	Electric Furnace	2012-07-27 22:48:00	2012-07-27 22:50:00	0.018648179005830462	0.016461032279154613	0.009614298295278073	0.009077707971114858	2012-07-27 22:49:30	2012-07-27 22:48:30	2012-07-27 22:49:30	2012-07-27 22:49:30
21	23	Livingroom Lamp 1	2012-07-27 22:51:30	2012-07-27 22:52:00	0.01885286684517773	0.012587631877641933	0.010270569514279439	0.008740596687380127	2012-07-27 22:51:30	2012-07-27 22:51:50	2012-07-27 22:51:30	2012-07-27 22:51:30
22	24	Livingroom Lamp 2	2012-07-27 22:53:30	2012-07-27 22:54:00	0.008958640568725546	0.010792261574408721	0.007619751704764313	0.004174609725614792	2012-07-27 22:53:38	2012-07-27 22:53:30	2012-07-27 22:53:38	2012-07-27 22:53:37
23	23	Livingroom Lamp 1	2012-07-27 22:56:30	2012-07-27 22:57:00	0.011914263150745622	0.0191953181507284	0.011974904965751867	0.0037342594875149266	2012-07-27 22:56:31	2012-07-27 22:56:36	2012-07-27 22:56:36	2012-07-27 22:56:39
24	24	Livingroom Lamp 2	2012-07-27 22:58:30	2012-07-27 22:59:00	0.010680908889080932	0.025341181473998012	0.010631871187927041	0.006878957640218284	2012-07-27 22:58:30	2012-07-27 22:58:57	2012-07-27 22:58:52	2012-07-27 22:58:57
25	23	Livingroom Lamp 1	2012-07-27 23:00:00	2012-07-27 23:00:30	0.38611690906470614	0.5848357218518019	0.47920168121840423	0.21097648956633744	2012-07-27 23:00:15	2012-07-27 23:00:15	2012-07-27 23:00:15	2012-07-27 23:00:15
26	24	Livingroom Lamp 2	2012-07-27 23:01:30	2012-07-27 23:02:00	0.6088978003880697	1.383252848758504	0.8919817769311186	0.17380109873134697	2012-07-27 23:01:30	2012-07-27 23:01:30	2012-07-27 23:01:30	2012-07-27 23:01:30
27	5	Bose iPhone Dock	2012-07-27 23:10:30	2012-07-27 23:12:00	7.13958279741159	6.643400410510333	7.027498011414643	0.05632998602298275	2012-07-27 23:11:30	2012-07-27 23:11:30	2012-07-27 23:11:30	2012-07-27 23:10:56
28	5	Bose iPhone Dock	2012-07-27 23:17:30	2012-07-27 23:18:30	2.1491326632033245	11.007343521042877	2.0119451178983074	0.07911883086016604	2012-07-27 23:17:30	2012-07-27 23:17:30	2012-07-27 23:17:30	2012-07-27 23:17:30
29	5	Bose iPhone Dock	2012-07-27 23:20:00	2012-07-27 23:21:00	0.751615152504521	1.9441673024268897	0.7246380883316393	0.06753545104545028	2012-07-27 23:20:15	2012-07-27 23:20:15	2012-07-27 23:20:15	2012-07-27 23:20:15
30	28	PC	2012-07-27 23:23:30	2012-07-27 23:24:00	0.01185811835287484	0.01567210491540362	0.012296407464501186	0.003122819622159303	2012-07-27 23:23:38	2012-07-27 23:23:55	2012-07-27 23:23:55	2012-07-27 23:23:42
31	28	PC	2012-07-27 23:25:00	2012-07-27 23:25:30	0.3289005814292294	0.5405545212288222	0.42968566921748697	0.21345297760426682	2012-07-27 23:25:14	2012-07-27 23:25:14	2012-07-27 23:25:14	2012-07-27 23:25:14
32	28	PC	2012-07-27 23:26:30	2012-07-27 23:28:00	0.5346204275011963	1.0645049949559002	0.7656785744245268	0.20265351023250963	2012-07-27 23:26:30	2012-07-27 23:26:30	2012-07-27 23:26:30	2012-07-27 23:27:15
33	8	Computer Desk Lamp	2012-07-27 23:30:00	2012-07-27 23:30:30	0.35403679450005165	0.5376472766846979	0.44540464747367364	0.23831336886688953	2012-07-27 23:30:15	2012-07-27 23:30:15	2012-07-27 23:30:15	2012-07-27 23:30:15
34	8	Computer Desk Lamp	2012-07-27 23:32:00	2012-07-27 23:32:30	0.0102215761406022	0.017293418503722353	0.008796325108951508	0.004590541922304434	2012-07-27 23:32:13	2012-07-27 23:32:05	2012-07-27 23:32:17	2012-07-27 23:32:07
35	8	Computer Desk Lamp	2012-07-27 23:34:00	2012-07-27 23:34:30	0.009958354092792584	0.013749480919654023	0.00820709589363914	0.004246721597130919	2012-07-27 23:34:14	2012-07-27 23:34:10	2012-07-27 23:34:16	2012-07-27 23:34:14
36	11	Den Overhead Light	2012-07-27 23:37:30	2012-07-27 23:38:00	0.008305379449496683	0.01788278165642394	0.007779100802997795	0.003831652107735036	2012-07-27 23:37:46	2012-07-27 23:37:45	2012-07-27 23:37:56	2012-07-27 23:37:45
37	11	Den Overhead Light	2012-07-27 23:39:30	2012-07-27 23:40:00	2.1144327953400994	7.63172778040992	2.4670179318185084	0.10728657080757341	2012-07-27 23:39:48	2012-07-27 23:39:48	2012-07-27 23:39:48	2012-07-27 23:39:49
38	11	Den Overhead Light	2012-07-27 23:42:00	2012-07-27 23:42:30	0.06589094559086785	0.07822580801011889	0.0196339569022066	0.05101937493215596	2012-07-27 23:42:13	2012-07-27 23:42:13	2012-07-27 23:42:12	2012-07-27 23:42:13
39	22	LivingRoom overhead halogen	2012-07-27 23:47:30	2012-07-27 23:48:00	0.016351766909957974	0.012740749157863052	0.010446381578129642	0.005843827470101625	2012-07-27 23:47:47	2012-07-27 23:47:59	2012-07-27 23:47:47	2012-07-27 23:47:47
40	22	LivingRoom overhead halogen	2012-07-27 23:49:30	2012-07-27 23:50:00	0.037184697573715286	0.020539644727301784	0.02372055678957524	0.013453725211895482	2012-07-27 23:49:48	2012-07-27 23:49:47	2012-07-27 23:49:48	2012-07-27 23:49:48
41	22	LivingRoom overhead halogen	2012-07-27 23:51:30	2012-07-27 23:52:00	0.021223049393539722	0.0143736780655866	0.019091633610568894	0.007732830430448468	2012-07-27 23:51:39	2012-07-27 23:51:30	2012-07-27 23:51:39	2012-07-27 23:51:30
42	14	Entry light	2012-07-27 23:53:30	2012-07-27 23:54:00	0.435003878413596	0.5360897295166593	0.47183709165257154	0.04869341064741292	2012-07-27 23:53:31	2012-07-27 23:53:31	2012-07-27 23:53:31	2012-07-27 23:53:30
43	14	Entry light	2012-07-27 23:55:30	2012-07-27 23:56:00	0.011598960398088732	0.011360445720027859	0.009848452613005864	0.004425952109320101	2012-07-27 23:55:46	2012-07-27 23:55:51	2012-07-27 23:55:46	2012-07-27 23:55:51
44	14	Entry light	2012-07-27 23:57:30	2012-07-27 23:58:00	0.00985849875445934	0.017209444841762525	0.008330485403081669	0.006280732063461788	2012-07-27 23:57:34	2012-07-27 23:57:50	2012-07-27 23:57:45	2012-07-27 23:57:50
45	18	Hallway overhead Light	2012-07-27 23:59:30	2012-07-28 00:00:00	0.010938831754752526	0.015319293236352102	0.007678963373578614	0.005340310858317143	2012-07-27 23:59:33	2012-07-27 23:59:36	2012-07-27 23:59:33	2012-07-27 23:59:37
46	18	Hallway overhead Light	2012-07-28 00:01:30	2012-07-28 00:02:00	0.011369456075795743	0.010980981409174403	0.008646292415231287	0.004433833339988831	2012-07-28 00:01:51	2012-07-28 00:01:33	2012-07-28 00:01:36	2012-07-28 00:01:51
47	18	Hallway overhead Light	2012-07-28 00:03:30	2012-07-28 00:04:00	0.011365292038664408	0.013624912216172227	0.009609984742723569	0.004433183606261328	2012-07-28 00:03:35	2012-07-28 00:03:58	2012-07-28 00:03:40	2012-07-28 00:03:30
48	9	Deck Light	2012-07-28 00:05:30	2012-07-28 00:06:00	0.0020481948753149687	0.003519397753450724	0.0018995553039286644	0.00022062044602018613	2012-07-28 00:05:51	2012-07-28 00:05:43	2012-07-28 00:05:51	2012-07-28 00:05:43
49	9	Deck Light	2012-07-28 00:07:30	2012-07-28 00:08:00	0.0020698060413425028	0.006034375839778466	0.0020480672492856444	0.0006327918122747458	2012-07-28 00:07:48	2012-07-28 00:08:00	2012-07-28 00:07:48	2012-07-28 00:08:00
50	9	Deck Light	2012-07-28 00:09:30	2012-07-28 00:10:00	0.002586651993251841	0.009615663187508826	0.0023572388106192364	0.0009179840457696807	2012-07-28 00:09:47	2012-07-28 00:09:48	2012-07-28 00:09:47	2012-07-28 00:09:48
51	35	Toilet Halogen	2012-07-28 00:11:30	2012-07-28 00:12:00	0.0015507921262129137	0.0019898097207557376	0.0015191505539435325	0.00015951093407173673	2012-07-28 00:11:54	2012-07-28 00:11:52	2012-07-28 00:11:59	2012-07-28 00:12:00
52	35	Toilet Halogen	2012-07-28 00:13:30	2012-07-28 00:14:00	0.001373631265302508	0.0018896095757995578	0.0012569974240734519	0.00017695528860331295	2012-07-28 00:13:53	2012-07-28 00:13:47	2012-07-28 00:13:53	2012-07-28 00:13:34
53	35	Toilet Halogen	2012-07-28 00:15:30	2012-07-28 00:16:00	0.002013245940491578	0.002506240442928357	0.0017843018127713982	0.0002672510597364204	2012-07-28 00:15:58	2012-07-28 00:15:57	2012-07-28 00:15:58	2012-07-28 00:15:57
54	34	Toilet Exhaust	2012-07-28 00:17:30	2012-07-28 00:18:00	0.0008189729376483695	0.001476254829687788	0.0008128353069766361	0.00012468781244954667	2012-07-28 00:18:00	2012-07-28 00:17:56	2012-07-28 00:18:00	2012-07-28 00:17:56
55	34	Toilet Exhaust	2012-07-28 00:19:30	2012-07-28 00:20:00	0.01973424499598671	0.020948341738628324	0.01573004230807624	0.008821323784616392	2012-07-28 00:19:34	2012-07-28 00:19:33	2012-07-28 00:19:33	2012-07-28 00:19:34
56	34	Toilet Exhaust	2012-07-28 00:21:30	2012-07-28 00:22:00	0.02324712370507545	0.019268470245993638	0.01086351615226768	0.012357525376235308	2012-07-28 00:21:34	2012-07-28 00:21:51	2012-07-28 00:21:34	2012-07-28 00:21:34
57	7	Closet Light	2012-07-28 00:24:30	2012-07-28 00:25:00	0.029320547131690532	0.02889917587281078	0.020324466800811257	0.010101123425823293	2012-07-28 00:24:31	2012-07-28 00:24:56	2012-07-28 00:24:55	2012-07-28 00:24:31
58	7	Closet Light	2012-07-28 00:26:30	2012-07-28 00:27:00	10.437208926249964	8.194244630780203	9.829182316844522	0.033079865111287396	2012-07-28 00:26:57	2012-07-28 00:26:57	2012-07-28 00:26:57	2012-07-28 00:26:57
59	7	Closet Light	2012-07-28 00:29:30	2012-07-28 00:30:00	0.03358986207216524	0.020420910275775632	0.026516415491219518	0.011120606176480242	2012-07-28 00:29:57	2012-07-28 00:29:58	2012-07-28 00:29:57	2012-07-28 00:29:42
